idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp;no_voie;type_voie;voie;commune
000001;16/04/2025;410550.00;Appartement;56;93400;3;11;PAS;MARIE;SAINT-OUEN-SUR-SEINE
000001;31/03/2025;295000.00;Maison;80;93800;5;7;RUE;BERTHE;EPINAY SUR SEINE
000001;24/04/2025;429912.50;Appartement;99;93300;5;3;RUE;COLETTE;AUBERVILLIERS
000001;28/04/2025;170000.00;Maison;45;93290;3;17;AV;DE NAVARRE;TREMBLAY-EN-FRANCE
000001;24/04/2025;155000.00;Appartement;58;93220;3;21;RUE;CONTANT;GAGNY
000001;04/04/2025;355000.00;Maison;95;93600;4;43;ALL;LAMORICIERE;AULNAY SOUS BOIS
000001;11/04/2025;639500.00;Appartement;134;93500;4;1;RUE;PAUL BERT;PANTIN
000001;31/03/2025;90000.00;Appartement;47;93240;2;4;ALL;PAUL LANGEVIN;STAINS
000001;04/04/2025;392000.00;Appartement;56;93500;2;20;RUE;ETIENNE MARCEL;PANTIN
000001;29/04/2025;159999.69;Appartement;73;93230;4;61;RUE;PIERRE CURIE;ROMAINVILLE
000001;16/04/2025;259000.00;Appartement;74;93190;3;23;BD;DE LA REPUBLIQUE;LIVRY-GARGAN
000001;10/04/2025;71500.00;Appartement;32;93800;1;53;BD;FOCH;EPINAY SUR SEINE
000001;10/04/2025;65000.00;Appartement;18;93380;1;190;AV;ELISEE RECLUS;SAINT-DENIS
000001;17/04/2025;250000.00;Maison;86;93380;3;11;IMP;AUGUSTE BLANQUI;SAINT-DENIS
000001;25/04/2025;215000.00;Maison;30;93600;1;18;ALL;DE LA SOURCE;AULNAY SOUS BOIS
000001;16/04/2025;160000.00;Appartement;23;93310;2;37;RUE;GABRIEL PERI;LE PRE-SAINT-GERVAIS
000001;02/04/2025;255000.00;Maison;47;93700;3;14;RUE;KLEBER;DRANCY
000001;31/03/2025;185000.00;Appartement;39;93150;2;205;AV;P V COUTURIER;LE BLANC-MESNIL
000001;14/04/2025;370000.00;Appartement;24;93500;2;46;AV;JEAN JAURES;PANTIN
000001;14/04/2025;370000.00;Appartement;34;93500;2;46;AV;JEAN JAURES;PANTIN
000001;14/04/2025;370000.00;Appartement;22;93500;2;46;AV;JEAN JAURES;PANTIN
000001;14/04/2025;370000.00;Appartement;37;93500;2;46;AV;JEAN JAURES;PANTIN
000001;14/04/2025;370000.00;Appartement;31;93500;2;46;AV;JEAN JAURES;PANTIN
000001;11/04/2025;379000.00;Maison;84;93150;3;16;RUE;PIERRE QUEMENER;LE BLANC-MESNIL
000001;22/04/2025;56798.00;Appartement;61;93380;3;30;RUE;JULES CHATENAY;SAINT-DENIS
000001;23/04/2025;272000.00;Appartement;35;93260;2;15;RUE;ROMAIN ROLLAND;LES LILAS
000001;02/04/2025;130000.00;Appartement;59;93700;3;230;AV;HENRI BARBUSSE;DRANCY
000001;31/03/2025;380000.00;Maison;100;93190;5;47;AV;LEO LAGRANGE;LIVRY-GARGAN
000001;28/04/2025;325000.00;Maison;120;93320;4;41;ALL;VOLTAIRE;LES PAVILLONS-SOUS-BOIS
000001;29/04/2025;277500.00;Appartement;86;93440;4;4;RUE;EVA CHASTAGNOL;DUGNY
000001;29/04/2025;125000.00;Appartement;47;93250;2;105;GR;GRANDE RUE;VILLEMOMBLE
000001;28/04/2025;255000.00;Appartement;61;93320;2;11;ALL;DES ARQUEBUSES;LES PAVILLONS-SOUS-BOIS
000001;28/04/2025;255000.00;Appartement;103;93320;4;11;ALL;DES ARQUEBUSES;LES PAVILLONS-SOUS-BOIS
000001;28/04/2025;488020.00;Maison;114;93200;4;7;RUE;DE NEUILLY;SAINT-DENIS
000001;17/04/2025;65000.00;Appartement;32;93110;2;62;AV;DU PDT JOHN KENNEDY;ROSNY-SOUS-BOIS
000001;25/04/2025;288000.00;Appartement;46;93500;2;3;RUE;LAVOISIER;PANTIN
000001;09/04/2025;325000.00;Maison;100;93240;4;41;RUE;DU BEL AIR;STAINS
000001;25/04/2025;350000.00;Maison;70;93190;2;28;ALL;ESPECEL;LIVRY-GARGAN
000001;25/04/2025;324300.00;Appartement;50;93400;3;25;RUE;JULES VERNE;SAINT-OUEN-SUR-SEINE
000001;29/04/2025;335000.00;Maison;106;93470;4;24;AV;BEAUSEJOUR;COUBRON
000001;16/04/2025;217000.00;Appartement;46;93210;2;2;RUE;DE L'ENCYCLOPEDIE;SAINT-DENIS
000001;18/04/2025;490000.00;Appartement;43;93800;2;10;RUE;VICTOR HUGO;EPINAY SUR SEINE
000001;18/04/2025;490000.00;Appartement;66;93800;3;10;RUE;VICTOR HUGO;EPINAY SUR SEINE
000001;22/04/2025;100182.00;Maison;68;93190;3;4;ALL;DES QUATRE FRERES;LIVRY-GARGAN
000001;29/04/2025;195000.00;Appartement;49;93300;2;2;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;22/04/2025;142000.00;Appartement;90;93300;5;6;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;17/04/2025;480000.00;Maison;112;93320;4;53;ALL;JULES AUFFRET;LES PAVILLONS-SOUS-BOIS
000001;25/04/2025;175000.00;Appartement;64;93360;4;1;RUE;DU BEL AIR;NEUILLY-PLAISANCE
000001;23/04/2025;118000.00;Appartement;26;93300;2;20;RUE;DE LA COMMUNE DE PARIS;AUBERVILLIERS
000001;18/04/2025;310000.00;Maison;91;93220;4;64;AV;FENELON;GAGNY
000001;25/04/2025;266000.00;Appartement;77;93110;4;2;ALL;ERCKMANN CHATRIAN;ROSNY-SOUS-BOIS
000001;22/04/2025;260000.00;Maison;80;93000;2;35;RUE;DE LA BUTTE;BOBIGNY
000001;19/03/2025;280000.00;Appartement;40;93260;2;1;RUE;LUCIEN NOEL;LES LILAS
000001;15/04/2025;144000.00;Appartement;34;93160;1;86;AV;EMILE COSSONNEAU;NOISY-LE-GRAND
000001;09/04/2025;320000.00;Maison;59;93120;3;30;RUE;LUCIENNE;LA COURNEUVE
000001;17/04/2025;254330.00;Appartement;63;93210;3;12;RUE;MUMIA ABU JAMAL;SAINT-DENIS
000001;07/04/2025;600000.00;Maison;182;93240;8;23;RUE;VICTOR HUGO;STAINS
000001;07/04/2025;600000.00;Maison;182;93240;8;23;RUE;VICTOR HUGO;STAINS
000001;08/04/2025;166000.00;Appartement;59;93240;4;163;BD;MAXIME GORKI;STAINS
000001;23/04/2025;270000.00;Maison;41;93000;3;46;RUE;GASTON CREPIN;BOBIGNY
000001;31/03/2025;107500.00;Appartement;45;93320;2;83;ALL;DANIELLE CASANOVA;LES PAVILLONS-SOUS-BOIS
000001;18/04/2025;290000.00;Appartement;59;93220;3;11;RUE;PARMENTIER;GAGNY
000001;29/04/2025;150000.00;Appartement;65;93700;4;53;RUE;DE L ESPERANCE;DRANCY
000001;08/04/2025;235000.00;Appartement;32;93170;2;186;RUE;ETIENNE MARCEL;BAGNOLET
000001;11/04/2025;361600.00;Appartement;43;93400;2;4;RUE;AGNES VARDA;SAINT-OUEN-SUR-SEINE
000001;29/04/2025;480000.00;Maison;107;93460;5;17;PROM;HERMANN REGNIER;GOURNAY SUR MARNE
000001;25/04/2025;130000.00;Appartement;58;93800;3;47;AV;GALLIENI;EPINAY SUR SEINE
000001;28/04/2025;153563.00;Appartement;48;93160;2;2;RUE;DU MARECHAL JUIN;NOISY-LE-GRAND
000001;14/04/2025;165000.00;Appartement;32;93110;2;321;BD;DE LA BOISSIERE;ROSNY-SOUS-BOIS
000001;24/04/2025;345000.00;Maison;103;93460;5;24;RUE;DE VERDUN;GOURNAY SUR MARNE
000001;30/04/2025;315000.00;Maison;80;93600;3;13;RUE;DE BEAUVAIS;AULNAY SOUS BOIS
000001;29/04/2025;265000.00;Appartement;86;93350;4;20;AV;FRANCIS DE PRESSENSE;LE BOURGET
000001;28/04/2025;475000.00;Maison;130;93250;6;50;RUE;DU GROS BUISSON;VILLEMOMBLE
000001;30/04/2025;216000.00;Appartement;66;93150;3;5;RUE;DU POTIER;LE BLANC-MESNIL
000001;11/04/2025;289162.00;Appartement;53;93400;3;1;RUE;PALOUZIE;SAINT-OUEN-SUR-SEINE
000001;28/04/2025;244500.00;Appartement;31;93100;2;38;RUE;DE VINCENNES;MONTREUIL
000001;30/04/2025;294500.00;Appartement;65;93500;3;71;AV;EDOUARD VAILLANT;PANTIN
000001;30/04/2025;75000.00;Appartement;29;93700;1;148;AV;HENRI BARBUSSE;DRANCY
000001;16/04/2025;171000.00;Appartement;81;93290;4;5;RUE;NICOLAS COPERNIC;TREMBLAY-EN-FRANCE
000001;09/04/2025;162000.00;Appartement;40;93600;2;39;AV;ANATOLE FRANCE;AULNAY SOUS BOIS
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;118;93400;6;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;37;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;12;93400;1;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;37;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;12;93400;1;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;48;93400;3;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;35;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;32;93400;1;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;66;93400;2;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;2865000.00;Appartement;20;93400;1;43;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;28/04/2025;294000.00;Appartement;80;93320;4;4;ALL;DE PRETORIA;LES PAVILLONS-SOUS-BOIS
000001;02/05/2025;310000.00;Maison;70;93600;3;101;RTE;DE BONDY;AULNAY SOUS BOIS
000001;02/05/2025;263000.00;Maison;50;93600;4;9;AV;DE MONTALEMBERT;AULNAY SOUS BOIS
000001;30/04/2025;310000.00;Maison;64;93600;3;37;AV;JEAN JAURES;AULNAY SOUS BOIS
000001;15/04/2025;210000.00;Appartement;55;93230;2;42;RUE;CAMP;ROMAINVILLE
000001;28/04/2025;62500.00;Maison;57;93130;3;35;RUE;DES VOSGES;NOISY-LE-SEC
000001;05/04/2025;340000.00;Maison;94;93150;4;62;RUE;DE L ANGELUS;LE BLANC-MESNIL
000001;28/04/2025;150000.00;Appartement;37;93000;2;9;RUE;JACQUES CHABAN DELMAS;BOBIGNY
000001;23/04/2025;620000.00;Appartement;110;93100;5;44;RUE;CONDORCET;MONTREUIL
000001;22/04/2025;115950.00;Appartement;31;93200;1;4;RUE;JULES GENOVESI;SAINT-DENIS
000001;28/04/2025;138000.00;Appartement;30;93340;2;36;BD;DU MIDI;LE RAINCY
000001;10/04/2025;182000.00;Appartement;32;93200;1;12;RUE;DES URSULINES;SAINT-DENIS
000001;18/04/2025;161500.00;Appartement;45;93100;2;235;RUE;DE ROSNY;MONTREUIL
000001;29/04/2025;555830.00;Appartement;88;93310;4;13;AV;FAIDHERBE;LE PRE-SAINT-GERVAIS
000001;29/04/2025;115000.00;Appartement;32;93700;2;15;AV;PIERRE ET MARIE CURIE;DRANCY
000001;30/04/2025;160000.00;Maison;50;93150;3;20;AV;DES CHAMPS;LE BLANC-MESNIL
000001;22/04/2025;204000.00;Appartement;30;93220;1;11;RUE;CONTANT;GAGNY
000001;29/04/2025;195030.00;Appartement;42;93100;2;232;RUE;DE PARIS;MONTREUIL
000001;29/04/2025;230000.00;Appartement;68;93700;4;17;ALL;DES DAHLIAS;DRANCY
000001;28/04/2025;105000.00;Appartement;33;93330;1;28;AV;FRANCOIS MAURIAC;NEUILLY-SUR-MARNE
000001;24/04/2025;340000.00;Maison;84;93360;5;66;RUE;DE LA PELOUSE;NEUILLY-PLAISANCE
000001;30/04/2025;160000.00;Maison;70;93470;4;27;AV;PASTEUR;COUBRON
000001;29/04/2025;2865000.00;Maison;205;93360;7;46;AV;GEORGES CLEMENCEAU;NEUILLY-PLAISANCE
000001;29/04/2025;2865000.00;Maison;205;93360;7;46;AV;GEORGES CLEMENCEAU;NEUILLY-PLAISANCE
000001;29/04/2025;2865000.00;Maison;210;93360;7;46;AV;GEORGES CLEMENCEAU;NEUILLY-PLAISANCE
000001;30/04/2025;225000.00;Appartement;60;93110;3;1;RUE;MISSAK MANOUCHIAN;ROSNY-SOUS-BOIS
000001;17/04/2025;185000.00;Appartement;26;93400;2;3;RUE;BLANQUI;SAINT-OUEN-SUR-SEINE
000001;23/04/2025;195000.00;Appartement;40;93110;3;9;AV;JEAN JAURES;ROSNY-SOUS-BOIS
000001;25/04/2025;503000.00;Maison;137;93110;7;52;AV;DE LA REPUBLIQUE;ROSNY-SOUS-BOIS
000001;23/04/2025;135500.00;Appartement;50;93320;3;120;AV;ARISTIDE BRIAND;LES PAVILLONS-SOUS-BOIS
000001;25/04/2025;220000.00;Maison;37;93270;3;39;AV;ERNEST PIVOT;SEVRAN
000001;25/04/2025;237000.00;Appartement;88;93110;5;22;AV;DU PDT JOHN KENNEDY;ROSNY-SOUS-BOIS
000001;22/04/2025;250000.00;Appartement;42;93340;2;6;ALL;BLANCHE;LE RAINCY
000001;22/04/2025;250000.00;Appartement;48;93340;2;6;ALL;BLANCHE;LE RAINCY
000001;25/04/2025;252450.00;Appartement;87;93000;4;32;RUE;MATHURIN RENAUD;BOBIGNY
000001;30/04/2025;260000.00;Appartement;68;93210;3;2;RUE;DE L'ENCYCLOPEDIE;SAINT-DENIS
000001;17/04/2025;350000.00;Appartement;63;93400;3;10;RUE;DES BATELIERS;SAINT-OUEN-SUR-SEINE
000001;17/04/2025;805600.00;Appartement;44;93300;3;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;44;93300;3;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;44;93300;3;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;31;93300;2;23;RUE;TREVET;AUBERVILLIERS
000001;17/04/2025;805600.00;Appartement;44;93300;3;23;RUE;TREVET;AUBERVILLIERS
000001;28/03/2025;275000.00;Appartement;64;93160;3;23;RTE;DE GOURNAY;NOISY-LE-GRAND
000001;22/04/2025;1044000.00;Appartement;110;93400;4;8;RUE;SIMONE VEIL;SAINT-OUEN-SUR-SEINE
000001;25/04/2025;167000.00;Appartement;42;93110;3;15;RUE;DU GEN GALLIENI;ROSNY-SOUS-BOIS
000001;18/04/2025;277850.00;Appartement;47;93500;3;15;RUE;JULES AUFFRET;PANTIN
000001;09/04/2025;510000.00;Appartement;80;93400;4;44;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;28/04/2025;222000.00;Maison;84;93200;4;17;RUE;LOUBET;SAINT-DENIS
000001;17/04/2025;259000.00;Appartement;38;93260;2;98;AV;PASTEUR;LES LILAS
000001;29/04/2025;1850000.00;Appartement;41;93600;2;14;RUE;PIERRE SEMARD;AULNAY SOUS BOIS
000001;29/04/2025;646000.00;Maison;60;93600;3;17;AV;DE MONACO;AULNAY SOUS BOIS
000001;29/04/2025;646000.00;Maison;35;93600;2;17;AV;DE MONACO;AULNAY SOUS BOIS
000001;29/04/2025;361000.00;Maison;75;93600;4;13;AV;DE MONACO;AULNAY SOUS BOIS
000001;25/04/2025;707700.00;Appartement;95;93260;4;17;RUE;DU QUATORZE JUILLET;LES LILAS
000001;25/04/2025;238176.00;Appartement;62;93370;3;13;RLE;DE LA TUILERIE;MONTFERMEIL
000001;29/04/2025;245000.00;Appartement;75;93110;4;7;RUE;CONRAD ADENAUER;ROSNY-SOUS-BOIS
000001;29/04/2025;420000.00;Appartement;150;93120;5;28;RUE;JEAN PIERRE TIMBAUD;LA COURNEUVE
000001;29/04/2025;420000.00;Appartement;75;93120;3;28;RUE;JEAN PIERRE TIMBAUD;LA COURNEUVE
000001;29/04/2025;235000.00;Appartement;68;93350;3;5;RUE;PIERRE CURIE;LE BOURGET
000001;29/04/2025;235000.00;Appartement;71;93350;3;5;RUE;PIERRE CURIE;LE BOURGET
000001;24/03/2025;455000.00;Appartement;112;93200;4;90;RUE;DANIELLE CASANOVA;SAINT-DENIS
000001;25/04/2025;88000.00;Appartement;17;93110;1;3;RUE;D'AURION;ROSNY-SOUS-BOIS
000001;02/05/2025;470000.00;Maison;105;93110;4;28;RUE;DU PRE GENTIL;ROSNY-SOUS-BOIS
000001;02/05/2025;470000.00;Maison;105;93110;4;28;RUE;DU PRE GENTIL;ROSNY-SOUS-BOIS
000001;23/04/2025;350000.00;Maison;120;93150;4;5;AV;DE LA MARNE;LE BLANC-MESNIL
000001;25/04/2025;90000.00;Appartement;24;93400;1;70;AV;GABRIEL PERI;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;140000.00;Appartement;57;93320;3;2;BD;ROY;LES PAVILLONS-SOUS-BOIS
000001;11/04/2025;54000.00;Appartement;19;93300;1;4;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;14/04/2025;310000.00;Appartement;80;93000;3;19;RUE;LEO LAGRANGE;BOBIGNY
000001;29/04/2025;103000.00;Appartement;45;93140;2;119;AV;CARNOT;BONDY
000001;29/04/2025;160000.00;Maison;78;93410;4;11;ALL;DES SABLONS;VAUJOURS
000001;25/04/2025;450000.00;Maison;96;93250;5;42;AV;LESPINASSE;VILLEMOMBLE
000001;16/04/2025;70080.00;Appartement;20;93800;1;2;PL;DU DOCTEUR JEAN TARRIUS;EPINAY SUR SEINE
000001;30/04/2025;125000.00;Appartement;30;93400;2;20;RUE;ALEXANDRE DUMAS;SAINT-OUEN-SUR-SEINE
000001;30/04/2025;125000.00;Appartement;36;93400;2;20;RUE;ALEXANDRE DUMAS;SAINT-OUEN-SUR-SEINE
000001;25/04/2025;249000.00;Maison;44;93290;3;31;RUE;DES PYRENEES;TREMBLAY-EN-FRANCE
000001;28/04/2025;80000.00;Maison;54;93000;2;20;RUE;ANDRE JAOUEN;BOBIGNY
000001;28/04/2025;542480.00;Appartement;78;93500;4;17;RUE;DE PALESTRO;PANTIN
000001;28/04/2025;160000.00;Appartement;49;93000;2;224;AV;JEAN JAURES;BOBIGNY
000001;22/04/2025;420000.00;Appartement;79;93100;4;47;BD;P VAILLANT COUTURIER;MONTREUIL
000001;22/04/2025;420000.00;Appartement;14;93100;1;47;BD;P VAILLANT COUTURIER;MONTREUIL
000001;30/04/2025;186000.00;Appartement;64;93290;3;37;AV;DU GEN DE GAULLE;TREMBLAY-EN-FRANCE
000001;22/04/2025;467000.00;Maison;98;93600;4;73;RUE;MARCEL SEMBAT;AULNAY SOUS BOIS
000001;22/04/2025;467000.00;Maison;47;93600;3;71;RUE;MARCEL SEMBAT;AULNAY SOUS BOIS
000001;11/04/2025;399500.00;Appartement;66;93400;3;4;RUE;AGNES VARDA;SAINT-OUEN-SUR-SEINE
000001;17/04/2025;45000.00;Maison;35;93240;2;27;AV;ARISTIDE BRIAND;STAINS
000001;30/04/2025;15000.00;Appartement;69;93250;3;4;AV;OUTREBON;VILLEMOMBLE
000001;18/04/2025;456500.00;Maison;74;93230;4;5;ALL;CAMILLE CLAUDEL;ROMAINVILLE
000001;30/04/2025;210960.00;Appartement;84;93410;4;127;RUE;DE MEAUX;VAUJOURS
000001;30/04/2025;150000.00;Appartement;83;93140;5;211;AV;GALLIENI;BONDY
000001;24/04/2025;102000.00;Appartement;23;93250;1;31;AV;DE LA BOURDONNAIS;VILLEMOMBLE
000001;05/05/2025;884345.00;Appartement;50;93170;3;8;RUE;PAUL BERT;BAGNOLET
000001;05/05/2025;884345.00;Appartement;27;93170;2;8;RUE;PAUL BERT;BAGNOLET
000001;05/05/2025;884345.00;Appartement;27;93170;2;8;RUE;PAUL BERT;BAGNOLET
000001;28/04/2025;81000.00;Appartement;25;93300;1;4;IMP;BORDIER;AUBERVILLIERS
000001;17/04/2025;61000.00;Appartement;19;93160;1;5;BD;DU LEVANT;NOISY-LE-GRAND
000001;25/04/2025;89000.00;Appartement;25;93200;2;6;RUE;PINEL;SAINT-DENIS
000001;22/04/2025;257000.00;Maison;84;93190;4;70;ALL;LUCIEN MICHARD;LIVRY-GARGAN
000001;23/04/2025;109001.00;Appartement;27;93320;1;2;BD;ROY;LES PAVILLONS-SOUS-BOIS
000001;02/05/2025;98000.00;Appartement;23;93220;1;55;AV;JEAN JAURES;GAGNY
000001;07/05/2025;450000.00;Maison;90;93130;3;94;AV;D ALSACE LORRAINE;NOISY-LE-SEC
000001;30/04/2025;280030.00;Maison;68;93700;3;27;RUE;AMBROISE CROIZAT;DRANCY
000001;11/04/2025;220000.00;Appartement;66;93150;3;145;AV;CHARLES FLOQUET;LE BLANC-MESNIL
000001;06/05/2025;243800.00;Maison;120;93290;5;171;RUE;DE SAVOIE;TREMBLAY-EN-FRANCE
000001;22/04/2025;171400.00;Appartement;36;93330;2;157;AV;DU MARECHAL LECLERC;NEUILLY-SUR-MARNE
000001;30/04/2025;273000.00;Appartement;80;93110;4;2;ALL;ERCKMANN CHATRIAN;ROSNY-SOUS-BOIS
000001;18/04/2025;410000.00;Maison;122;93290;4;113;BD;CHARLES VAILLANT;TREMBLAY-EN-FRANCE
000001;28/04/2025;170000.00;Appartement;50;93130;3;48;RUE;VAILLANT COUTURIER;NOISY-LE-SEC
000001;30/04/2025;275000.00;Appartement;60;93200;3;8;BD;MARCEL SEMBAT;SAINT-DENIS
000001;04/04/2025;400000.00;Maison;43;93380;2;24;AV;DE LA REPUBLIQUE;SAINT-DENIS
000001;10/04/2025;450000.00;Maison;30;93100;2;19;VC;STR DU TOURNIQUET;MONTREUIL
000001;28/04/2025;130000.00;Appartement;20;93400;1;42;RUE;DU LANDY;SAINT-OUEN-SUR-SEINE
000001;04/04/2025;1250000.00;Appartement;45;93380;1;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;04/04/2025;1250000.00;Maison;28;93380;2;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;04/04/2025;1250000.00;Appartement;48;93380;1;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;04/04/2025;1250000.00;Appartement;45;93380;2;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;04/04/2025;1250000.00;Appartement;28;93380;3;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;04/04/2025;1250000.00;Appartement;45;93380;3;7;AV;GENERAL GALLIENI;SAINT-DENIS
000001;11/04/2025;320000.00;Maison;99;93380;3;13;VLA;DES JONCHEROLLES PIERREFIT;SAINT-DENIS
000001;11/04/2025;120000.00;Appartement;27;93300;1;4;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;23/04/2025;418000.00;Appartement;83;93160;4;43;AV;ARISTIDE BRIAND;NOISY-LE-GRAND
000001;10/04/2025;151000.00;Appartement;41;93420;2;10;ALL;CEDRES;VILLEPINTE
000001;16/04/2025;355000.00;Maison;87;93140;4;22;RUE;DU LEVANT;BONDY
000001;29/04/2025;385000.00;Maison;70;93420;3;21;AV;DU BOIS SAINT DENIS;VILLEPINTE
000001;28/03/2025;700000.00;Maison;160;93250;6;9;AV;MARIE;VILLEMOMBLE
000001;10/04/2025;208000.00;Appartement;65;93300;3;199;AV;VICTOR HUGO;AUBERVILLIERS
000001;29/04/2025;228000.00;Appartement;66;93300;3;6;RUE;JACQUES SALVATOR;AUBERVILLIERS
000001;30/04/2025;105029.00;Appartement;54;93440;2;3;RUE;DU 19 MARS 1962;DUGNY
000001;23/04/2025;152500.00;Appartement;19;93230;1;2;RUE;FLOREAL;ROMAINVILLE
000001;06/05/2025;120000.00;Maison;51;93290;3;11;AV;DU BUISSON AUMAY;TREMBLAY-EN-FRANCE
000001;16/04/2025;115000.00;Appartement;50;93240;3;113;BD;MAXIME GORKI;STAINS
000001;30/04/2025;260600.00;Appartement;64;93210;3;2;ALL;ST JUST;SAINT-DENIS
000001;28/03/2025;825000.00;Appartement;113;93400;4;6;RUE;DE L ALLIANCE;SAINT-OUEN-SUR-SEINE
000001;12/02/2025;40000.00;Appartement;55;93120;3;105;AV;DE LA REPUBLIQUE;LA COURNEUVE
000001;22/04/2025;270000.00;Appartement;68;93340;4;25;AV;THIERS;LE RAINCY
000001;10/04/2025;487000.00;Maison;96;93250;5;25;RUE;GUILBERT;VILLEMOMBLE
000001;06/05/2025;240000.00;Appartement;94;93160;4;10;ALL;DE LA NOISERAIE;NOISY-LE-GRAND
000001;06/05/2025;144000.00;Appartement;33;93350;1;124;AV;DE LA DIVISION LECLERC;LE BOURGET
000001;28/04/2025;359870.00;Appartement;80;93170;3;133;AV;GAMBETTA;BAGNOLET
000001;22/04/2025;205000.00;Maison;60;93330;3;18;RUE;DE L EPI D OR;NEUILLY-SUR-MARNE
000001;29/04/2025;760000.00;Maison;74;93600;4;15;AV;DE MONACO;AULNAY SOUS BOIS
000001;30/04/2025;310000.00;Maison;70;93600;3;43;RUE;P VAILLANT COUTURIER;AULNAY SOUS BOIS
000001;14/04/2025;245000.00;Appartement;65;93100;2;16;BD;ARISTIDE BRIAND;MONTREUIL
000001;25/04/2025;108900.00;Appartement;42;93200;3;11;RUE;CATULIENNE;SAINT-DENIS
000001;25/04/2025;170000.00;Appartement;181;93100;4;35;RUE;DU PROGRES;MONTREUIL
000001;12/05/2025;177000.00;Appartement;63;93140;3;156;RUE;EDOUARD VAILLANT;BONDY
000001;06/05/2025;375000.00;Maison;79;93800;4;12;VLA;DU BEL AIR;EPINAY SUR SEINE
000001;28/04/2025;150264.50;Appartement;45;93100;2;85;RUE;HOCHE;MONTREUIL
000001;02/05/2025;295000.00;Appartement;69;93210;3;4;ALL;ST JUST;SAINT-DENIS
000001;07/05/2025;311000.00;Appartement;58;93230;3;4;CHE;DES GROUX;ROMAINVILLE
000001;25/04/2025;5100000.00;Appartement;83;93600;4;9001;RUE;DES LILAS;AULNAY SOUS BOIS
000001;25/04/2025;5100000.00;Appartement;70;93600;3;9001;RUE;DES LILAS;AULNAY SOUS BOIS
