idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp
000001;17/01/2024;424445.00;Appartement;63;93400;3
000001;25/01/2024;316000.00;Maison;80;93290;5
000001;30/01/2024;259740.00;Appartement;66;93100;3
000001;30/01/2024;273600.00;Appartement;67;93100;3
000001;18/01/2024;495000.00;Appartement;66;93500;3
000001;30/01/2024;267791.00;Appartement;65;93100;3
000001;30/01/2024;131900.00;Appartement;48;93120;2
000001;24/01/2024;410000.00;Maison;120;93600;5
000001;30/01/2024;246877.00;Appartement;59;93100;3
000001;30/01/2024;291750.00;Maison;64;93700;3
000001;15/01/2024;539000.00;Maison;140;93160;5
000001;01/02/2024;185000.00;Appartement;49;93200;3
000001;25/01/2024;194000.00;Appartement;45;93110;2
000001;15/01/2024;355000.00;Maison;102;93160;5
000001;17/01/2024;469000.00;Maison;151;93160;6
000001;22/01/2024;266000.00;Maison;45;93240;3
000001;11/01/2024;202500.00;Appartement;74;93160;4
000001;29/01/2024;178000.00;Appartement;66;93110;3
000002;26/01/2024;156000.00;Appartement;72;93270;3
000001;25/01/2024;560000.00;Maison;95;93220;4
000001;23/01/2024;160000.00;Appartement;78;93330;3
000001;18/01/2024;137000.00;Appartement;95;93270;5
000001;29/01/2024;238150.00;Appartement;42;93210;2
000001;30/01/2024;205000.00;Appartement;63;93160;3
000001;29/01/2024;137000.00;Appartement;73;93600;4
000001;03/01/2024;420000.00;Maison;30;93500;2
000001;31/01/2024;385000.00;Appartement;63;93320;3
000001;24/01/2024;210000.00;Appartement;55;93230;2
000001;16/01/2024;95000.00;Appartement;30;93150;1
000001;09/01/2024;119000.00;Maison;70;93330;5
000001;31/01/2024;110000.00;Appartement;27;93220;1
000001;01/02/2024;470000.00;Maison;72;93170;4
000001;25/01/2024;280500.00;Maison;71;93130;4
000001;18/01/2024;865000.00;Appartement;103;93500;6
000001;30/01/2024;110000.00;Appartement;19;93110;1
000001;19/01/2024;270000.00;Maison;72;93240;4
000001;25/01/2024;513800.00;Appartement;77;93200;5
000001;23/01/2024;137500.00;Appartement;17;93100;1
000001;29/01/2024;132000.00;Appartement;28;93160;1
000001;31/01/2024;136000.00;Appartement;34;93600;2
000001;18/01/2024;145000.00;Appartement;69;93330;3
000001;18/01/2024;328000.00;Appartement;91;93340;4
000001;12/01/2024;440000.00;Maison;93;93220;4
000001;05/01/2024;343000.00;Appartement;80;93340;4
000001;23/01/2024;340000.00;Appartement;83;93100;4
000001;17/01/2024;145000.00;Appartement;64;93500;3
000001;31/01/2024;100000.00;Maison;60;93100;3
000001;30/01/2024;1.00;Maison;65;93320;3
000001;30/01/2024;270000.00;Appartement;31;93210;1
000001;19/01/2024;205000.00;Appartement;65;93450;3
000001;09/01/2024;440000.00;Maison;54;93300;2
000001;17/01/2024;165000.00;Appartement;62;93120;4
000001;31/01/2024;305000.00;Appartement;103;93200;3
000001;23/01/2024;220000.00;Maison;45;93240;2
000001;16/01/2024;268500.00;Appartement;74;93330;2
000001;31/01/2024;280000.00;Appartement;60;93110;3
000001;31/01/2024;108000.00;Appartement;18;93400;1
000001;24/01/2024;207527.16;Appartement;60;93370;3
000001;29/01/2024;420900.00;Maison;47;93220;3
000001;17/01/2024;230000.00;Appartement;63;93110;3
000001;19/01/2024;308619.00;Appartement;62;93230;3
000001;25/01/2024;378000.00;Appartement;96;93210;5
000001;16/01/2024;327700.00;Appartement;61;93230;3
000001;30/01/2024;275000.00;Maison;44;93240;3
000001;25/01/2024;100000.00;Appartement;31;93190;1
000001;30/01/2024;196980.00;Appartement;90;93600;5
000001;18/01/2024;420000.00;Appartement;84;93160;4
000001;30/01/2024;219000.00;Appartement;45;93200;2
000001;18/01/2024;240300.00;Appartement;101;93160;5
000001;26/01/2024;190000.00;Appartement;82;93140;4
000001;29/01/2024;154000.00;Appartement;69;93600;2
000001;01/02/2024;42364.21;Appartement;66;93390;4
000001;18/01/2024;412000.00;Appartement;62;93400;3
000001;17/01/2024;170000.00;Appartement;59;93250;3
000001;31/01/2024;111000.00;Appartement;25;93340;1
000001;24/01/2024;190000.00;Maison;36;93390;2
000001;02/02/2024;475000.00;Appartement;75;93230;5
000001;31/01/2024;100000.00;Appartement;42;93250;3
000001;29/01/2024;235000.00;Appartement;53;93200;1
000001;02/02/2024;180500.00;Appartement;95;93420;4
000001;30/01/2024;83811.19;Appartement;66;93390;4
000001;23/01/2024;365000.00;Maison;97;93340;5
000001;02/02/2024;247000.00;Appartement;72;93250;3
000001;23/01/2024;145000.00;Appartement;28;93200;2
000001;02/02/2024;83000.00;Appartement;20;93340;1
000001;23/01/2024;77000.00;Appartement;15;93200;1
000001;02/02/2024;140000.00;Appartement;40;93420;2
000001;18/01/2024;486000.00;Appartement;60;93500;3
000001;01/02/2024;455000.00;Maison;119;93220;6
000001;03/01/2024;306000.00;Appartement;42;93100;2
000001;29/01/2024;272000.00;Maison;92;93440;4
000001;19/01/2024;505000.00;Appartement;66;93100;3
000001;26/01/2024;280000.00;Maison;60;93700;3
000001;02/02/2024;243000.00;Maison;46;93700;4
000001;02/02/2024;374500.00;Appartement;59;93230;3
000001;30/01/2024;178000.00;Appartement;56;93700;3
000001;19/01/2024;182000.00;Appartement;60;93420;4
000001;29/01/2024;307000.00;Appartement;66;93230;3
000001;01/02/2024;315000.00;Appartement;74;93460;3
000001;25/01/2024;94000.00;Appartement;29;93140;1
000001;15/01/2024;1345000.00;Appartement;65;93420;4
000001;15/01/2024;1345000.00;Appartement;82;93420;4
000001;15/01/2024;1345000.00;Maison;86;93420;4
000001;15/01/2024;1345000.00;Maison;114;93420;5
000001;02/02/2024;130000.00;Appartement;45;93800;2
000001;01/02/2024;1500.00;Appartement;26;93300;2
000001;09/01/2024;161000.00;Appartement;46;93250;2
000001;26/01/2024;149000.00;Appartement;15;93500;1
000001;23/01/2024;192000.00;Appartement;42;93100;2
000001;25/01/2024;240000.00;Maison;62;93270;2
000001;01/02/2024;188000.00;Maison;59;93320;2
000001;31/01/2024;364690.00;Appartement;46;93100;2
000001;05/02/2024;308000.00;Maison;88;93270;4
000001;05/02/2024;131842.00;Appartement;61;93270;3
000001;02/02/2024;500000.00;Maison;124;93600;5
000001;05/02/2024;240000.00;Maison;65;93270;3
000001;15/01/2024;2218000.00;Maison;66;93420;3
000001;26/01/2024;191000.00;Appartement;45;93110;2
000001;17/01/2024;336645.00;Maison;80;93220;5
000001;25/01/2024;195000.00;Maison;48;93600;2
000001;17/01/2024;242000.00;Appartement;51;93160;2
000001;09/01/2024;245000.00;Maison;48;93370;3
000001;05/02/2024;178000.00;Appartement;56;93700;3
000001;12/01/2024;85000.00;Appartement;32;93160;1
000001;02/02/2024;148000.00;Appartement;52;93120;2
000001;17/01/2024;105000.00;Appartement;47;93800;2
000001;16/01/2024;379500.00;Appartement;78;93210;4
000001;26/01/2024;230000.00;Appartement;56;93700;3
000001;29/01/2024;153000.00;Appartement;55;93160;3
000001;18/01/2024;305394.60;Appartement;79;93150;4
000001;11/01/2024;230000.00;Maison;38;93190;2
000001;02/02/2024;190000.00;Appartement;74;93800;4
000001;26/01/2024;212000.00;Appartement;67;93350;3
000001;24/01/2024;315000.00;Maison;50;93370;2
000001;24/01/2024;315000.00;Maison;114;93370;4
000001;31/01/2024;195000.00;Maison;70;93190;3
000001;16/01/2024;214000.00;Maison;75;93160;4
000001;30/01/2024;345249.47;Appartement;56;93250;3
000001;02/02/2024;190000.00;Maison;52;93600;3
000001;02/02/2024;190000.00;Maison;52;93600;3
000001;25/01/2024;340000.00;Appartement;79;93200;4
000001;26/01/2024;217000.00;Appartement;63;93110;3
000001;11/01/2024;255000.00;Appartement;49;93500;3
000001;22/01/2024;530000.00;Appartement;98;93210;5
000001;24/01/2024;440000.00;Appartement;64;93100;3
000001;05/02/2024;240000.00;Maison;50;93270;3
000001;18/01/2024;136000.00;Appartement;60;93390;4
000001;24/01/2024;355000.00;Appartement;57;93100;4
000001;22/01/2024;315000.00;Maison;90;93370;5
000001;29/01/2024;142000.00;Appartement;48;93130;2
000001;30/01/2024;327000.00;Appartement;20;93260;1
000001;30/01/2024;155000.00;Appartement;28;93500;2
000001;25/01/2024;150000.00;Appartement;42;93700;2
000001;01/02/2024;221000.00;Maison;82;93800;5
000001;30/01/2024;268000.00;Appartement;65;93100;3
000001;01/02/2024;260000.00;Appartement;77;93110;4
000001;16/01/2024;307000.00;Maison;71;93190;3
000001;25/01/2024;360000.00;Maison;73;93380;6
000001;19/01/2024;244500.00;Maison;62;93380;3
000001;02/02/2024;280000.00;Maison;57;93800;3
000001;29/01/2024;257500.00;Appartement;52;93100;2
000001;06/02/2024;212000.00;Appartement;55;93210;3
000001;19/01/2024;508400.00;Appartement;80;93170;4
000001;31/01/2024;295000.00;Appartement;50;93110;2
000001;24/01/2024;138884.00;Appartement;40;93100;2
000001;31/01/2024;625000.00;Maison;115;93250;6
000001;31/01/2024;192000.00;Appartement;42;93110;2
000001;19/01/2024;160000.00;Appartement;29;93400;1
000001;26/01/2024;259000.00;Appartement;37;93400;2
000001;07/02/2024;159600.00;Appartement;62;93800;3
000001;01/02/2024;680000.00;Appartement;88;93310;4
000001;01/02/2024;163000.00;Appartement;59;93220;3
000001;06/02/2024;225000.00;Appartement;54;93600;3
000001;19/01/2024;238000.00;Appartement;36;93100;2
000001;23/01/2024;80000.00;Maison;80;93300;3
000001;01/02/2024;85555.35;Appartement;60;93420;4
000001;01/02/2024;780000.00;Appartement;65;93400;3
000001;30/01/2024;1050000.00;Maison;33;93170;1
000001;30/01/2024;1050000.00;Maison;67;93170;4
000001;18/01/2024;107000.00;Appartement;50;93220;3
000001;02/02/2024;434250.00;Maison;105;93140;5
000001;29/01/2024;345000.00;Maison;66;93240;4
000001;30/01/2024;2925587.00;Appartement;60;93320;3
000001;30/01/2024;2925587.00;Appartement;60;93320;3
000001;30/01/2024;2925587.00;Appartement;62;93320;3
000001;30/01/2024;2925587.00;Appartement;62;93320;3
000001;30/01/2024;2925587.00;Appartement;60;93320;3
000001;30/01/2024;2925587.00;Appartement;62;93320;2
000001;30/01/2024;2925587.00;Appartement;62;93320;2
000001;30/01/2024;2925587.00;Appartement;61;93320;3
000001;30/01/2024;2925587.00;Appartement;62;93320;3
000001;30/01/2024;2925587.00;Appartement;62;93320;3
000001;30/01/2024;2925587.00;Appartement;59;93320;3
000001;30/01/2024;2925587.00;Appartement;61;93320;3
000001;15/01/2024;127000.00;Appartement;45;93410;2
000001;22/01/2024;265000.00;Maison;89;93600;4
000001;29/01/2024;167000.00;Appartement;22;93400;2
000001;17/01/2024;115000.00;Appartement;45;93410;2
000001;02/02/2024;300000.00;Maison;130;93380;3
000001;18/01/2024;238000.00;Appartement;76;93160;4
000001;05/02/2024;282000.00;Maison;70;93380;4
000001;24/01/2024;187020.00;Appartement;64;93360;4
000001;05/02/2024;350000.00;Maison;106;93150;4
000001;24/01/2024;263000.00;Maison;59;93220;4
000001;30/01/2024;124000.00;Appartement;54;93800;2
000001;26/01/2024;155000.00;Appartement;47;93370;2
000001;05/02/2024;180000.00;Appartement;55;93140;3
000001;24/01/2024;290000.00;Maison;76;93220;4
000001;29/01/2024;305000.00;Appartement;56;93500;3
000001;15/01/2024;260000.00;Maison;102;93290;4
000001;30/01/2024;251000.00;Maison;95;93420;5
000001;23/01/2024;357000.00;Appartement;62;93100;3
000001;30/01/2024;110000.00;Appartement;59;93140;2
000001;05/02/2024;469430.00;Appartement;77;93170;4
000001;01/02/2024;131000.00;Appartement;28;93310;2
000001;06/02/2024;120000.00;Appartement;28;93500;2
000001;22/01/2024;110000.00;Appartement;45;93340;3
000001;18/01/2024;350550.00;Maison;90;93460;5
000001;02/02/2024;107350.00;Appartement;18;93110;1
000001;06/02/2024;113000.00;Appartement;27;93600;1
000001;05/02/2024;287000.00;Appartement;42;93500;2
000001;19/01/2024;367500.00;Maison;96;93460;4
000001;30/01/2024;295000.00;Maison;51;93110;3
000001;06/02/2024;325000.00;Maison;90;93600;5
000001;20/01/2024;160000.00;Appartement;32;93250;2
000001;20/01/2024;160000.00;Appartement;29;93250;2
000001;02/02/2024;150000.00;Appartement;36;93190;1
000001;19/01/2024;134700.00;Appartement;28;93250;1
000001;02/02/2024;600000.00;Maison;80;93340;4
000001;02/02/2024;600000.00;Maison;80;93340;4
000001;23/01/2024;235000.00;Maison;25;93390;1
000001;16/01/2024;175000.00;Appartement;60;93220;3
000001;23/01/2024;189000.00;Appartement;82;93330;5
000001;31/01/2024;327000.00;Appartement;97;93000;4
000001;31/01/2024;215000.00;Maison;42;93220;3
000001;06/02/2024;370000.00;Appartement;71;93300;4
000001;23/01/2024;370000.00;Maison;90;93160;4
000001;17/01/2024;279000.00;Appartement;86;93190;4
000001;26/01/2024;356260.00;Maison;60;93260;3
000001;24/01/2024;157000.00;Appartement;54;93330;2
000001;02/02/2024;405000.00;Maison;100;93130;2
000001;26/01/2024;234610.00;Appartement;92;93300;5
000001;26/01/2024;234610.00;Appartement;60;93300;3
000001;07/02/2024;118000.00;Appartement;51;93390;3
000001;26/01/2024;192000.00;Appartement;56;93110;3
000001;08/02/2024;255000.00;Appartement;89;93410;4
000001;26/01/2024;225000.00;Maison;52;93700;2
000001;26/01/2024;240000.00;Appartement;81;93250;4
000001;02/02/2024;210000.00;Appartement;65;93500;2
000001;31/01/2024;186000.00;Appartement;51;93300;3
000001;19/01/2024;235000.00;Maison;83;93440;5
000001;30/01/2024;115000.00;Appartement;32;93300;2
000001;02/02/2024;103212.00;Maison;87;93150;3
000001;23/01/2024;81500.00;Appartement;18;93700;1
000001;07/02/2024;220000.00;Maison;81;93190;3
000001;02/02/2024;135000.00;Appartement;50;93170;4
000001;10/01/2024;158000.00;Appartement;48;93700;2
000001;05/02/2024;135000.00;Appartement;33;93200;2
000001;05/02/2024;153000.00;Appartement;34;93300;2
000001;23/01/2024;340000.00;Maison;44;93200;3
000001;06/02/2024;2000.00;Appartement;30;93500;3
000001;07/02/2024;103000.00;Appartement;30;93410;1
000001;08/02/2024;188660.00;Appartement;86;93800;4
000001;02/02/2024;241000.00;Appartement;63;93150;3
000001;08/02/2024;143000.00;Appartement;45;93220;2
000001;08/02/2024;125000.00;Appartement;38;93320;2
000001;22/01/2024;1328000.00;Maison;138;93260;5
000001;05/02/2024;249000.00;Appartement;32;93100;2
000001;06/02/2024;180000.00;Appartement;72;93290;5
000001;05/02/2024;165000.00;Appartement;45;93140;2
000001;17/01/2024;175750.00;Appartement;40;93100;2
000001;23/01/2024;214000.00;Appartement;27;93100;1
000001;06/02/2024;279500.00;Maison;74;93290;4
000001;25/01/2024;670022.90;Maison;127;93130;4
000001;30/01/2024;88000.00;Appartement;12;93400;1
000001;07/02/2024;527831.00;Appartement;90;93400;4
000001;12/01/2024;722600.00;Appartement;78;93310;4
000001;22/01/2024;342500.00;Appartement;84;93110;4
000001;06/02/2024;105000.00;Appartement;16;93400;1
000001;16/01/2024;165500.00;Appartement;40;93300;2
000001;08/02/2024;450000.00;Maison;89;93370;5
000001;08/02/2024;242000.00;Appartement;68;93700;2
000001;05/02/2024;218000.00;Appartement;57;93700;3
000001;25/01/2024;180000.00;Appartement;78;93200;3
000001;08/02/2024;344000.00;Maison;90;93370;4
000001;02/02/2024;290000.00;Maison;93;93290;5
000001;30/01/2024;195000.00;Appartement;81;93110;5
000001;08/02/2024;122000.00;Appartement;72;93420;5
000001;24/01/2024;2700000.00;Appartement;80;93120;3
000001;26/01/2024;260000.00;Appartement;81;93800;4
000001;01/02/2024;165000.00;Appartement;72;93290;3
000001;06/02/2024;205500.00;Appartement;61;93240;3
000001;02/02/2024;532900.00;Maison;104;93250;5
000001;08/02/2024;172500.00;Appartement;85;93800;4
000001;22/01/2024;110000.00;Appartement;44;93800;3
000001;06/02/2024;213500.00;Appartement;57;93240;3
000001;07/02/2024;352000.00;Maison;67;93360;3
000001;02/02/2024;1500.00;Appartement;18;93300;1
000002;31/01/2024;78660000.00;Appartement;26;93500;2
000002;31/01/2024;78660000.00;Appartement;26;93500;2
000002;31/01/2024;78660000.00;Maison;35;93500;2
000001;26/01/2024;510000.00;Appartement;81;93260;4
000001;30/01/2024;218400.00;Appartement;44;93100;2
000001;02/02/2024;365000.00;Maison;82;93460;5
000001;09/02/2024;105000.00;Appartement;47;93100;3
000001;19/01/2024;300000.00;Maison;51;93250;3
000001;30/01/2024;240000.00;Appartement;62;93170;3
000001;23/01/2024;216000.00;Appartement;62;93100;3
000001;01/02/2024;434000.00;Appartement;70;93100;4
000001;26/01/2024;140900.00;Appartement;29;93200;2
000001;07/02/2024;227000.00;Appartement;48;93230;2
000001;09/02/2024;350000.00;Appartement;60;93500;3
000001;06/02/2024;598000.00;Maison;120;93330;4
000001;06/02/2024;80000.00;Appartement;60;93390;4
000001;29/01/2024;120000.00;Appartement;59;93600;3
000001;06/02/2024;600000.00;Appartement;110;93100;3
000001;06/02/2024;126362.00;Appartement;60;93420;4
000001;01/02/2024;412000.00;Appartement;62;93400;3
000001;15/01/2024;300000.00;Maison;73;93220;4
000001;07/02/2024;300500.00;Appartement;48;93310;3
000001;08/02/2024;119032.00;Appartement;90;93390;5
000001;08/02/2024;236074.00;Appartement;59;93100;2
000001;08/02/2024;155000.00;Appartement;47;93600;3
000001;19/01/2024;186000.00;Appartement;25;93260;2
000001;08/02/2024;223000.00;Maison;62;93600;3
000001;07/02/2024;317000.00;Maison;55;93600;3
000001;26/01/2024;105000.00;Appartement;25;93500;2
000001;09/02/2024;212000.00;Appartement;50;93100;2
000001;31/01/2024;268310.00;Appartement;60;93200;3
000001;29/01/2024;215000.00;Maison;100;93420;5
000001;08/02/2024;257758.00;Appartement;67;93100;3
000001;08/02/2024;250627.00;Appartement;59;93100;3
000001;08/02/2024;270128.00;Appartement;71;93100;3
000001;02/02/2024;350000.00;Maison;115;93220;4
000001;31/01/2024;140000.00;Appartement;62;93270;3
000001;07/02/2024;90000.00;Appartement;29;93700;2
000001;07/02/2024;90000.00;Appartement;29;93700;2
000001;08/02/2024;385000.00;Appartement;54;93260;3
000001;23/01/2024;164500.00;Appartement;34;93160;1
000001;06/02/2024;705000.00;Maison;176;93320;5
000001;24/01/2024;320000.00;Appartement;57;93500;2
000001;09/02/2024;54000.00;Appartement;73;93290;3
000001;08/02/2024;435000.00;Maison;110;93000;5
000001;03/02/2024;188000.00;Appartement;44;93150;2
000001;22/01/2024;75000.00;Appartement;20;93340;1
000001;01/02/2024;130000.00;Appartement;69;93800;3
000001;06/02/2024;185000.00;Appartement;39;93360;3
000001;31/01/2024;215000.00;Appartement;71;93600;4
000001;31/01/2024;175000.00;Appartement;72;93330;4
000001;06/02/2024;9000.00;Appartement;39;93150;2
000001;12/02/2024;639000.00;Appartement;76;93100;4
000001;09/02/2024;192000.00;Appartement;46;93130;2
000001;23/01/2024;195000.00;Appartement;42;93160;2
000001;10/02/2024;220000.00;Maison;85;93370;4
000001;01/02/2024;135000.00;Appartement;36;93410;2
000001;25/01/2024;65000.00;Appartement;35;93200;2
000001;25/01/2024;219000.00;Appartement;96;93370;4
000001;19/01/2024;187000.00;Maison;58;93190;3
000001;05/02/2024;138550.00;Appartement;21;93800;1
000001;01/02/2024;162000.00;Appartement;45;93160;2
000001;07/02/2024;121000.00;Appartement;22;93100;1
000001;31/01/2024;485000.00;Appartement;65;93500;3
000001;02/02/2024;280000.00;Maison;51;93160;3
000001;29/01/2024;304000.00;Appartement;61;93330;3
000001;17/01/2024;115000.00;Appartement;32;93190;1
000001;26/01/2024;310000.00;Maison;102;93360;5
000001;06/02/2024;316000.00;Appartement;82;93000;4
000001;16/01/2024;275000.00;Maison;85;93290;4
000001;16/01/2024;125000.00;Appartement;67;93800;4
000001;16/01/2024;125000.00;Appartement;85;93800;5
000001;08/02/2024;310000.00;Appartement;59;93100;3
000001;06/02/2024;188000.00;Appartement;45;93100;2
000001;08/02/2024;320000.00;Appartement;54;93400;3
000001;09/02/2024;110000.00;Appartement;29;93700;1
000001;02/02/2024;315000.00;Appartement;72;93200;2
000001;09/02/2024;375000.00;Maison;78;93600;2
000002;12/02/2024;169000.00;Appartement;73;93420;3
000001;29/01/2024;175000.00;Maison;48;93190;3
000001;09/02/2024;350000.00;Maison;87;93700;3
000001;06/02/2024;420000.00;Appartement;66;93400;3
000001;09/02/2024;561000.00;Appartement;85;93400;4
000001;25/01/2024;331000.00;Maison;120;93370;5
000001;08/02/2024;372915.00;Appartement;65;93300;3
000001;29/01/2024;170500.00;Appartement;63;93330;3
000001;30/01/2024;311386.00;Appartement;61;93500;2
000001;29/01/2024;277500.00;Appartement;57;93210;3
000001;29/01/2024;239200.00;Appartement;48;93100;2
000001;09/02/2024;435000.00;Maison;120;93600;4
000001;23/01/2024;290000.00;Maison;82;93420;5
000001;02/02/2024;158250.00;Appartement;35;93440;2
